Zeitliche_Frequenz_Idx,Zeitliche_Frequenz,Aufenthaltsland_Idx,Aufenthaltsland,Maßeinheit_Idx,Maßeinheit,NACEr2_Idx,NACEr2,Geopolitische_Meldeeinheit_Idx,Geopolitische_Meldeeinheit,JahrMonat,value
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-01,64378.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-02,37957.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-03,38664.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-04,21267.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-05,23837.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-06,31180.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-07,68241.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-08,66850.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-09,28645.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-10,21349.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-11,31953.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2012-12,59290.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-01,72221.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-02,40528.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-03,46229.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-04,21604.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-05,31348.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-06,40739.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-07,82827.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-08,79348.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-09,39706.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-10,26458.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-11,35014.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2013-12,65875.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-01,79303.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-02,40512.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-03,47554.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-04,21797.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-05,36025.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-06,45594.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-07,77865.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-08,74538.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-09,39595.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-10,21806.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-11,32608.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2014-12,56021.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-01,67444.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-02,37637.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-03,36442.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-04,23182.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-05,37641.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-06,38240.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-07,65994.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-08,71461.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-09,38309.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-10,19592.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-11,25958.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2015-12,51373.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-01,66888.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-02,44544.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-03,33556.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-04,17388.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-05,25540.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-06,33266.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-07,64569.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-08,65481.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-09,38940.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-10,16137.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-11,25309.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2016-12,64095.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-01,84159.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-02,66352.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-03,52955.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-04,33973.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-05,36672.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-06,47690.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-07,84688.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-08,86342.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-09,46428.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-10,29809.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-11,41297.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2017-12,84549.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-01,93264.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-02,79572.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-03,65601.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-04,38411.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-05,33685.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-06,48329.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-07,84230.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-08,83471.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-09,43115.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-10,29685.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-11,41557.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2018-12,87293.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-01,90013.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-02,74738.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-03,63792.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-04,31754.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-05,42020.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-06,52453.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-07,90976.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-08,86542.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-09,50687.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-10,35108.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-11,42860.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2019-12,89904.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-01,94267.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-02,75988.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-03,29008.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-04,4677.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-05,4314.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-06,8602.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-07,19007.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-08,25636.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-09,16598.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-10,10576.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-11,8952.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2020-12,5731.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-01,5645.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-02,4604.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-03,4374.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-04,8696.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-05,11148.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-06,7010.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-07,24638.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-08,33242.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-09,26485.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-10,23157.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-11,28075.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2021-12,77547.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-01,54613.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-02,59100.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-03,43089.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-04,18735.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-05,23024.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-06,29861.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-07,60741.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-08,60344.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-09,37845.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-10,26166.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-11,30879.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2022-12,78153.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-01,64641.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-02,69027.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-03,49848.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-04,21261.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-05,24288.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-06,36518.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-07,58456.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-08,60116.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-09,34942.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-10,26795.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-11,34965.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2023-12,90807.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-01,84310.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-02,91412.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-03,61254.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-04,20745.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-05,26213.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-06,34126.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-07,60857.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-08,60904.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-09,34719.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-10,28125.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-11,39749.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2024-12,114431.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2025-01,91145.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2025-02,93873.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,FI,Finnland,2025-03,63600.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-01,20933.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-02,19216.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-03,35687.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-04,132562.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-05,381629.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-06,1988074.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-07,7985664.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-08,9244691.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-09,2257635.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-10,213643.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-11,56521.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2012-12,32175.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-01,25909.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-02,29525.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-03,58729.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-04,144095.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-05,571116.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-06,2304092.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-07,8438073.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-08,9903467.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-09,2400167.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-10,290989.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-11,63766.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2013-12,48438.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-01,36896.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-02,34983.0
M,Monatlich,FOR,Ausland,NR,Anzahl,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,HR,Kroatien,2014-03,53383.0
